system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
65,-0.29419250196694985,0.38701725344701854,-0.35423409441853104,2021-06-01,152,6,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,-0.29980521375231145,0.6540985746306153,-0.550395229880813,2021-08-01,213,8,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,-0.3855649701599952,0.6599234927197813,-0.5567560862792824,2021-09-01,244,9,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,-0.5214671584136273,0.6147700478429403,-0.5700233430642675,2021-10-01,274,10,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0.79907042415369,-0.028084535727600533,0.01955506857278788,2022-01-01,1,1,2,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0.7880189064703695,-0.01367410731245176,0.0032473461693783108,2022-02-01,32,2,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,0.5042704391150773,0.03465808830548813,-0.07883782397240648,2022-03-01,60,3,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,-0.3345639594863419,0.2071152257240518,-0.30408190626878623,2022-04-01,91,4,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,-0.4428773598181492,0.4974319973982687,-0.47769141115825736,2022-05-01,121,5,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,-0.4666529714371791,0.5323890448588405,-0.509301040697884,2022-06-01,152,6,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,-0.4525219461579215,0.739721556860527,-0.6249904252567505,2022-09-01,244,9,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,-0.5591862041846605,0.4065722100721936,-0.47388535695017536,2022-10-01,274,10,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,-0.5660444137152844,0.2681290756532661,-0.4073350117463119,2022-11-01,305,11,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,-0.58349638345434,0.25249480061397866,-0.401402271795951,2022-12-01,335,12,6,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0.7425552081270073,-0.003953275060346138,-0.012060482380411089,2023-01-01,1,1,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.8306088754560615,-0.012297723332352383,-0.018525731027755576,2023-02-01,32,2,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.43441256049669624,0.046114834464058035,-0.08556059306865145,2023-03-01,60,3,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,-0.1744906034069228,0.1409137126029254,-0.21093898772709607,2023-04-01,91,4,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,-0.3228556211697495,0.2332360810877561,-0.30250182176844403,2023-05-01,121,5,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,-0.45677057879268945,0.8053818460397246,-0.6842854054632829,2023-08-01,213,8,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
