system:index,NDVI,date,month,sensor,site_key,site_label,source,year,.geo
1_2_108,0.21003032651254835,2025-01-15,1,Sentinel2_SR_Harmonized_10m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),Sentinel2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_109,0.17256524096200035,2025-02-15,2,Sentinel2_SR_Harmonized_10m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),Sentinel2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_110,0.24170690218884877,2025-03-15,3,Sentinel2_SR_Harmonized_10m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),Sentinel2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_111,0.2985333831358241,2025-04-15,4,Sentinel2_SR_Harmonized_10m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),Sentinel2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_112,0.5122199999999999,2025-05-15,5,MODIS_MOD13Q1_250m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),MODIS,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_113,0.05426121372031662,2025-06-15,6,MODIS_MOD13Q1_250m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),MODIS,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_114,0.5424586592178772,2025-07-15,7,MODIS_MOD13Q1_250m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),MODIS,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_116,0.5221998228075744,2025-09-15,9,MODIS_MOD13Q1_250m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),MODIS,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_117,0.30181132010722456,2025-10-15,10,Sentinel2_SR_Harmonized_10m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),Sentinel2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_118,0.24489062299488373,2025-11-15,11,Sentinel2_SR_Harmonized_10m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),Sentinel2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_119,0.236743430646266,2025-12-15,12,Sentinel2_SR_Harmonized_10m,MNG_Sundarbans,Mangrove | Sundarbans - Sajnekhali (West Bengal),Sentinel2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
