system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
87,-0.5610898132169206,0.5362647091609065,-0.5560877276909606,2023-04-01,91,4,4,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,-0.5102232904799521,0.6161147128372745,-0.5628435740772298,2023-05-01,121,5,7,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,-0.5107462128200332,0.5806823026395876,-0.5581654349036449,2023-06-01,152,6,6,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,-0.49635326914565125,0.7809211656394626,-0.6779626800959143,2023-09-01,244,9,1,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,-0.5015396105497921,0.8004481297163561,-0.7062741412514112,2023-10-01,274,10,11,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,-0.48233146585739556,0.7379414399502403,-0.6639712057158447,2023-11-01,305,11,8,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,-0.42675991403025015,0.6742274232140549,-0.6167414769911309,2023-12-01,335,12,8,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,-0.2393150834225759,0.3710177352036715,-0.3276546609528015,2024-01-01,1,1,7,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,-0.5333293847493253,0.5593948740621568,-0.5616055040619808,2024-02-01,32,2,6,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,-0.5517592675227149,0.5307086054493797,-0.5506838867502207,2024-03-01,61,3,9,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
