system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
64,-0.29241542879110927,0.19990599539269685,-0.25850952021636786,2021-05-01,121,5,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,-0.26747304236116204,0.19815845194051301,-0.24702424616805213,2021-06-01,152,6,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,-0.26045866020883157,0.2023306698642414,-0.23316615733222526,2021-07-01,182,7,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,-0.323728361820418,0.281214508899776,-0.32077362723882935,2021-08-01,213,8,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,-0.2910849965721933,0.26655147646627314,-0.2742575536905358,2021-09-01,244,9,2,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,-0.3707682050833735,0.31792674548957744,-0.3687842541300685,2021-10-01,274,10,10,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,-0.2667757186312259,0.24628482876079014,-0.28499887095090576,2021-11-01,305,11,9,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,-0.29501120058872426,0.24715677816299042,-0.29228308649781914,2021-12-01,335,12,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,-0.3254425807652787,0.2762025997892435,-0.322982403673177,2022-01-01,1,1,2,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,-0.3356988898610591,0.2659231250643321,-0.32144163149342997,2022-02-01,32,2,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,-0.3450098689693544,0.2606932115698043,-0.3251144474624955,2022-03-01,60,3,11,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,-0.3297688216414673,0.23580662381939946,-0.30744953501279,2022-04-01,91,4,11,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,-0.3400649371439795,0.2269363128973555,-0.3100914229066282,2022-05-01,121,5,10,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,-0.31462023729112815,0.22801948192765997,-0.29621833346835713,2022-06-01,152,6,9,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,-0.34749148035893684,0.2936221528601429,-0.32284354035871216,2022-08-01,213,8,3,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,-0.33125900183836826,0.2886199594455798,-0.32521494783707094,2022-09-01,244,9,6,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,-0.38461670420402166,0.3172789638216179,-0.37312975666935344,2022-10-01,274,10,11,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,-0.3234300266556011,0.2767942766865836,-0.3223383120607205,2022-11-01,305,11,10,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,-0.3282768784321069,0.266474907570802,-0.31973289946016004,2022-12-01,335,12,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,-0.29824744388128743,0.24267877615896216,-0.2915570655570855,2023-01-01,1,1,2,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,-0.33946446770927585,0.24677183011044682,-0.30893878242185213,2023-02-01,32,2,10,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,-0.36430344429633055,0.2652947938780899,-0.3298295782758057,2023-03-01,60,3,6,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,-0.32109427233303967,0.24400449928220497,-0.30159927547140664,2023-04-01,91,4,9,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,-0.3231842296238436,0.2301477407249919,-0.2937863103393383,2023-05-01,121,5,9,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,-0.318625775708231,0.2589968398363695,-0.30620020345826626,2023-06-01,152,6,6,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,-0.3348645018235836,0.2662192152517014,-0.309117186118761,2023-07-01,182,7,2,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
